,Campanhas de Doação - em andamento (mínimo 10 mil reais mobilizados),,,,,,,,,,
,Campanhas,Organizador (a) / Beneficiário (a),Cidade,Estado,Valor Doado,in Dollars,Doadores,Referência,Observação,,
390,Emaús: Nosso sonho tem que continuar!!!,Movimento de Emaús,Belém,PA,"R$ 80.178,62","$ 15.418,97",683,https://www.kickante.com.br/campanhas/emaus-precisa-cantinuar,,,
391,EMERGÊNCIA PROJETO CEL: NÃO ABANDONE SEU AMIGO!,Projeto Cel,São Paulo,SP,"R$ 33.695,00","$ 6.479,81",424,https://www.kickante.com.br/campanhas/cel-ajude-nos-manter-nossos-animais-seguros,,,
392,Equipamentos COVID-19 Carazinho,Bibiana Copetti,Carazinho,RS,"R$ 83.671,00","$ 16.090,58",220,https://www.vakinha.com.br/vaquinha/equipamentos-covid-19-carazinho,,,
393,Espalhe Cestas,Movimento Maisha,Belo Horizonte,MG,"R$ 560.715,10","$ 107.829,83",3320,https://evoe.cc/espalhe-cestas,,,
394,"Estou EMPREGADO, então posso DOAR !!!",Andreas Blazoudakis ,,,"R$ 14.375,00","$ 2.764,42",17,https://www.catarse.me/estou_empregado_entao_posso_doar,,,
395,Faça o Teu Próprio Respirador - Ouzer Electronics,Ouzer Electronics,,,"R$ 12.170,00","$ 2.340,38",15,https://www.catarse.me/faca_o_teu_proprio_respirador_ouzer_electronics,,,
396,Faça sua Doação,IPREDE,Fortaleza,CE,"R$ 390.548,80","$ 75.105,54",6358,https://www.vakinha.com.br/vaquinha/faca-sua-doacao-instituto-da-primeira-infancia,,,
397,Freelas de Eventos /Fazemos acontecer!,Juntos Somos Mais Fortes,São Paulo,SP,"R$ 32.960,00","$ 6.338,46",181,https://www.vakinha.com.br/vaquinha/freelas-de-eventos-fazemos-acontecer,,,
398,FUTEBOL FEMININO - DOAÇÃO AO SUS/COVID-19,Joga Junto FF,São Paulo,SP,"R$ 21.032,71","$ 4.044,75",532,https://www.vakinha.com.br/vaquinha/doacoes-para-o-sus-covid19,,,
399,G10 - Apoie Aglomerado da Serra a Combater o Corona Vírus,G10 Favelas,Belo Horizonte,MG,"R$ 15.946,00","$ 3.066,54",82,https://www.esolidar.com/br/crowdfunding/detail/11-g10-apoie-aglomerado-da-serra-a-combater-o-corona-virus,,,
400,G10 - Apoie Heliopolis a Combater o Corona Vírus,G10 Favelas,São Paulo,SP,"R$ 78.578,00","$ 15.111,15",336,https://www.esolidar.com/br/crowdfunding/detail/4-g10-apoie-heliopolis-a-combater-o-corona-virus,,,
401,G10 - Apoie Paraisópolis a Combater o Corona Vírus,G10 Favelas,São Paulo,SP,"R$ 475.918,00","$ 91.522,69",2053,https://www.esolidar.com/crowdfunding/detail/3-g10-apoie-paraisopolis-a-combater-o-corona-virus?lang=br,,,
402,G10 - Apoie Rocinha - RJ a Combater o Corona Vírus,G10 Favelas,Rio de Janeiro,RJ,"R$ 41.341,00","$ 7.950,19",144,https://www.esolidar.com/br/crowdfunding/detail/5-g10-apoie-rocinha-rj-a-combater-o-corona-virus,,,
403,Gala Ballet Online Brasil,Larissa de Oliveira e Mota,São Paulo,SP,"R$ 41.830,56","$ 8.044,34",390,https://www.vakinha.com.br/vaquinha/gala-ballet-online-brasil,,,
404,Gastromotiva: Fundo de emergência Covid-19,Gastromotiva,Rio de Janeiro,RJ,"R$ 276.860,29","$ 53.242,36",1453,https://www.kickante.com.br/campanhas/gastromotiva-fundo-emergencia-covid-19,,,
405,Gaviões da Fiel | Combate à COVID-19,Gaviões da Fiel,São Paulo,SP,"R$ 115.215,00","$ 22.156,73",948,https://www.kickante.com.br/campanhas/gavioes-da-fiel-combate-covid-19,,,
406,Grenal dos Alimentos #Colorado | Banco de Alimentos do RS,Banco de Alimentos,Porto Alegre,RS,"R$ 19.142,50","$ 3.681,25",251,https://www.vakinha.com.br/vaquinha/grenal-dos-alimentos-colordo,,,
407,Grenal dos Alimentos #Tricolor | Banco de Alimentos do RS,Banco de Alimentos,Porto Alegre,RS,"R$ 23.404,44","$ 4.500,85",263,https://www.vakinha.com.br/vaquinha/grenal-das-americas-solidario-teamgremio,,,
408,Heliópolis contra o Coronavírus,UNAS,São Paulo,SP,"R$ 565.965,00","$ 108.839,42",306,https://benfeitoria.com/HELIPA,,,
409,Hígia - Protetores Faciais 3D,MARIA ELIZETE KUNKEL,São José dos Campos,SP,"R$ 56.695,45","$ 10.902,97",344,https://www.vakinha.com.br/vaquinha/protetores-faciais-ajude-a-combater-o-coronavirus,,,
410,HOSPITAL DE PIRAJU-SP - Ferramenta de auxílio Coronavírus,Hospital de Araujo,Piraju,SP,"R$ 16.522,52","$ 3.177,41",172,https://www.vakinha.com.br/vaquinha/hospital-de-piraju-sp-ferramenta-de-auxilio-coronavirus-bruno-braganca-pedro,,,
411,Impressão 3D de protetores faciais para profissionais da Saúde,"R$ 38.461,96",Parnamirim,RN,"R$ 38.461,96","$ 7.396,53",422,https://www.vakinha.com.br/vaquinha/impressao-3d-de-protetores-faciais,,,
412,Inspire - Respirador da Escola Politécnica da USP,Associação dos Engenheiros Politécnicos ,São Paulo,SP,"R$ 174.983,62","$ 33.650,70",779,https://www.vakinha.com.br/vaquinha/inspire-respirador-de-baixo-custo-da-escola-politecnica-da-usp,,,
413,Instituto do Câncer Infantil: Páscoa Solidária,Instituto do Câncer Infantil,Porto Alegre,RS,"R$ 17.865,00","$ 3.435,58",319,https://www.kickante.com.br/campanhas/instituto-do-cancer-pascoa-solidaria,,,
414,Instituto Brasil a Gosto | Ação Vale do Ribeira,Instituto Brasil a Gosto,Vale do Ribeira,SP,"R$ 155.260,00","$ 29.857,69",181,https://www.kickante.com.br/campanhas/instituto-brasil-gosto-familias-sem-fome,,,
415,Investindo pela Vida,Santa Casa de Misericórdia de Porto Alegre,Porto Alegre,RS,"R$ 158.672,88","$ 30.514,02",2101,https://www.vakinha.com.br/vaquinha/investindo-pela-vida,,,
416,Ippon no Corona,Instituto Reação,Rio de Janeiro,RJ,"R$ 844.080,00","$ 162.323,08",0,https://institutoreacao.abraceumacausa.com.br/,,,
417,ISLA: COZINHA DE COMBATE,Isla Café,São Paulo,SP,"R$ 72.890,98","$ 14.017,50",439,https://abacashi.com/p/isla_cozinha_solidaria,,,
418,Juntor por Criciúma,Cristina Angeloni Fretta,Criciúma,SC,"R$ 112.274,90","$ 21.591,33",562,https://www.vakinha.com.br/vaquinha/juntos-por-criciuma,,,
419,Juntos na luta contra o Coronavírus 2,Albert Einstein Voluntários,São Paulo,SP,"R$ 300.260,00","$ 57.742,31",0,https://www.facebook.com/voluntarioseinstein/,,,
420,Juntos pelo DF contra o coronavírus!,Codese,Brasília,DF,"R$ 13.046,50","$ 2.508,94",39,https://www.kickante.com.br/campanhas/juntos-pelo-df,,,
421,Juntos Podemos,Monte Bravo,São Paulo,SP,"R$ 83.003,00","$ 15.962,12",157,https://www.catarse.me/juntospodemos?ref=ctrse_explore_projects_we_love,,,
422,Juntos somos mais fortes,SINDALESC e AFALESC,Florianópolis,SC,"R$ 16.900,00","$ 3.250,00",169,https://www.catarse.me/juntossomosmaisfortes?ref=ctrse_explore_projects_we_love,,,
423,lab.au/fablab: Protetores faciais e Ventiladores pulmonares,lab.au/fablab - UFMT,Cuiabá,MT,"R$ 23.650,33","$ 4.548,14",228,https://www.vakinha.com.br/vaquinha/lab-au-producao-de-protetores-faciais-e-ventiladores-mecanicos,,,
424,Leito para o Hospital Universitário do Fundão,Hospital Universitário do Fundão,Rio de Janeiro,RJ,"R$ 28.435,00","$ 5.468,27",102,https://www.vakinha.com.br/vaquinha/leito-para-o-hospital-universitario,,,
425,Leitos contra o Coronavírus - UPA Bento Gonçalves,UPA Bento Gonçalves,Bento Gonçalves,RS,"R$ 53.726,51","$ 10.332,02",512,https://abacashi.com/p/vencercoronavirus,,,
426,Litro de Luz contra o COVID19,Litro de Luz,Nacional,BR,"R$ 15.758,86","$ 3.030,55",209,https://www.vakinha.com.br/vaquinha/luz-contra-o-covid19,,,
427,MAIS RESPIRADORES PRO NOSSO HBJ,Jurema Gontarski,Rio Negro,PR,"R$ 39.652,00","$ 7.625,38",184,https://www.vakinha.com.br/vaquinha/mais-respiradores-pro-nosso-hbj,,,
428,Máscaras de proteção para os profissionais da saúde de Sergipe,Leila Yoko de Moura Tsuha,Aracaju,SE,"R$ 28.800,00","$ 5.538,46",301,https://www.vakinha.com.br/vaquinha/mascaras-de-protecao-para-os-agentes-de-saude-do-huse-e-hu-leila-yoko-de-moura-tsuha,,,
429,Máscaras de tecido para a comunidade de Paraisópolis,DOUGLAS MACEDO DE FREITAS,Rio de Janeiro,SP,"R$ 18.118,13","$ 3.484,26",72,https://www.vakinha.com.br/vaquinha/ajuda-a-comunidade-de-paraisopolis-com-mascaras-caseiras,,,
430,Máscaras do Bem,Libertees,Belo Horizonte,MG,"R$ 10.453,00","$ 2.010,19",135,https://evoe.cc/mascara-do-bem-inclusao-social,,,
431,Máscaras para doação covid 19,Gabriel gusso krieger,Curitiba,PR,"R$ 15.630,65","$ 3.005,89",96,https://www.vakinha.com.br/vaquinha/mascaras-para-doacao-covid-19,,,
432,"Máscaras para os profissionais de saúde, na crise do Coronavirus",Universidade do Vale do Paraíba (UNIVAP),São José dos Campos,SP,"R$ 21.359,98","$ 4.107,69",205,https://www.vakinha.com.br/vaquinha/mascaras-para-os-profissionais-de-saude-na-crise-do-coronavirus,,,
433,Material para Hospital Publico,Juliana Maia Klein,,,"R$ 19.121,30","$ 3.677,17",54,https://www.vakinha.com.br/vaquinha/material-para-hospital-geral-grajau,,,
434,Mobiliza Campinas,FEAC,Campinas,SP,"R$ 1.321.609,00","$ 254.155,58",1200,https://www.feac.org.br/mobilizacampinas/,Descontado os 5 milhões da Fundação FECA,,
435,Mulheres no Combate,Celina Okubo,São Paulo,SP,"R$ 53.770,00","$ 10.340,38",262,https://www.kickante.com.br/campanhas/mulheres-no-combate-covid19,,,
436,Na Luta contra a COVID-19,Hospital Albert Einstein,São Paulo,SP,"R$ 24.850.000,00","$ 4.778.846,15",0,http://doacaocoronavirus.einstein.br/,Descontada doação de 150 mil reais da Engie,,
437,Na´kau não pode morrer!,Na´kau - Chocolate Amazônico,Manaus,AM,"R$ 40.700,00","$ 7.826,92",249,https://www.catarse.me/na_kau_nao_pode_morrer_3fc1,,,
438,"Não espalhe o vírus, #EspalheSolidariedade",Habitat Brazil,São Paulo,SP,"R$ 136.836,00","$ 26.314,62",745,https://www.catarse.me/espalhesolidariedade,,,
439,Naspec Enfrenta Dificuldades com o Corona Virus,Naspec,Salvador,BA,"R$ 16.603,54","$ 3.192,99",196,https://www.kickante.com.br/campanhas/naspec-enfrenta-dificuldades-em-temos-do-corona,,,
440,NEVERGIVEUP - AJude famílias afetadas pela COVID-19,ASID BRASIL - NRTW,Curtiba,PR,"R$ 43.505,00","$ 8.366,35",213,https://evoe.cc/nevergiveup,,,
441,Ninguém passa fome,Festival Novo Mundo,Porto Seguro,BA,"R$ 49.780,00","$ 9.573,08",391,https://evoe.cc/ninguem-passa-fome,,,
442,Os baleiros e pipoqueiros do Loyola precisam de nossa ajuda!,Alessandra L Starling,Belo Horizonte,MG,"R$ 24.380,43","$ 4.688,54",315,https://www.vakinha.com.br/vaquinha/loyola-solidario,,,
443,O legal pela Brasilândia,Banco de Alimentos,São Paulo,SP,"R$ 40.002,80","$ 7.692,85",0,https://bancodealimentos.colabore.org/olegalpelabra/single_step,,,
444,O Povo Asuriní do Trocará contra Covid-19,Asuriní,,,"R$ 11.579,00","$ 2.226,73",122,https://www.catarse.me/o_povo_asurini_do_trocara_contra_covid_19_e432,,,
445,Páscoa em Ação,Várias Organizações,São Paulo,SP,"R$ 21.320,00","$ 4.100,00",0,https://zurichsolidaria.abraceumacausa.com.br/,,,
446,Pessoas em situação de Rua ,Aline Helena Iozzi de Castro,São Paulo,SP,"R$ 28.080,00","$ 5.400,00",351,https://www.vakinha.com.br/vaquinha/moradores-em-situacao-de-rua,,,
447,Por Uma Quarentena Mais Justa,Teto,São Paulo,SP,"R$ 525.819,00","$ 101.119,04",2139,https://www.catarse.me/por_uma_quarentena_mais_justa_9f02?ref=project_link,,,
448,Povo Huni Kui contra a Covid-19,Federação do Povo Huni Kui do Estado do Acre - FEPHAC,Rio Branco,AC,"R$ 38.601,33","$ 7.423,33",309,https://www.kickante.com.br/campanhas/huni-kui-contra-covid-19,,,
449,Produção de 3.000 EPIs para profissionais de saúde,Makers Contra Covid,São Paulo,SP,"R$ 29.194,63","$ 5.614,35",274,https://www.vakinha.com.br/vaquinha/producao-de-300-viseiras-para-protecao-medica,,,
450,Projeto Doar in LOVE,Projeto Doar in Love,São Paulo,SP,"R$ 10.831,00","$ 2.082,88",54,https://www.kickante.com.br/campanhas/projeto-doar,,,
451,Projeto Dorcas - Cestas Básicas,Projeto Dorcas,Palhoça,SC,"R$ 30.943,00","$ 5.950,58",177,https://www.vakinha.com.br/vaquinha/projeto-dorcas-cestas-basicas,,,
452,Protetor Facial contra o COVID-19,Instituto Couto Maia,Salvador,BA,"R$ 66.689,43","$ 12.824,89",633,https://www.vakinha.com.br/vaquinha/desenvolvimento-de-mascaras-de-protecao-facial-contra-o-covid-19,,,
453,Protetores Faciais 3D,Lucas Hohmann,Curitiba,PR,"R$ 59.667,12","$ 11.474,45",374,https://www.vakinha.com.br/vaquinha/protetores-faciais-3d-curitiba-pr,,,
454,Protetores Faciais para Profissionais da Saúde de Curitiba PR,"Engenhar-MEC UFPR
",Curitiba,PR,"R$ 15.485,65","$ 2.978,01",147,https://www.vakinha.com.br/vaquinha/protetores-faciais-para-profissionais-da-saude-de-curitiba-pr,,,
455,Qual a fase da COVID? Biossensor no Combate!,Versalab Healthtech,Manaus,AM,"R$ 24.962,00","$ 4.800,38",101,https://www.kickante.com.br/campanhas/em-qual-fase-covid-esta,,,
456,"Quando falta você, falta tudo",Hospital Martagão Gesteira,Salvador,BA,"R$ 32.250,00","$ 6.201,92",375,https://www.kickante.com.br/campanhas/quando-falta-voce-falta-tudo,,,
457,QUARENTENA DA SOLIDARIEDADE,Felipe Becari,São Paulo,SP,"R$ 22.083,46","$ 4.246,82",382,https://www.vakinha.com.br/vaquinha/quarentena-da-solidariedade-felipe-becari,,,
458,Quarentena solidária,,São Paulo,SP,"R$ 31.281,83","$ 6.015,74",532,https://www.vakinha.com.br/vaquinha/quarentena-solidaria-michelle-perenyi,,,
459,QUARENTENA SOLIDÁRIA - OCA ESCOLA CULTURAL,Oca Escola Cultural,Carapicuíba,SP,"R$ 16.715,00","$ 3.214,42",98,https://www.kickante.com.br/campanhas/oca-apoia-familias-afetadas-pelo-coronavirus,,,
460,Quarentena Solidária - São Martinho,São Martinho,Rio de Janeiro,RJ,"R$ 20.785,00","$ 3.997,12",202,https://www.kickante.com.br/campanhas/quarentena-solidaria-sao-martinho,,,
461,RangÔ sp,RangÔ,São Paulo,SP,"R$ 74.688,00","$ 14.363,08",593,https://benfeitoria.com/rangosp,,,
462,Recitais Virtuais da Camerata Florianópolis,Camerata Florianópolis,Florianópolis,SC,"R$ 27.266,01","$ 5.243,46",276,https://www.kickante.com.br/campanhas/recitais-virtuais-da-camerata-florianopolis,,,
463,Rede Indígena - Apoio para Artesãs Ocupação Poa,Rede de Mulheres Indígenas Artesãs,Porto Alegre,RS,"R$ 12.802,00","$ 2.461,92",127,https://doacaolegal.com.br/c/redeindigena,,,
464,Refeições Solidárias - Isolamento Social,Fabio Machado,São Paulo,SP,"R$ 16.869,46","$ 3.244,13",118,https://www.vakinha.com.br/vaquinha/refeicoes-solidarias-isolamento-social,,,
465,Remanso Fraterno | Pelas nossas crianças!,Remando Fraterno,Niterói,RJ,"R$ 53.275,00","$ 10.245,19",405,https://www.kickante.com.br/campanhas/remanso-fraterno-pelas-nossas-criancas,,,
466,Renda mínima pros catadores,Pimp my Carroça,São Paulo,SP,"R$ 318.841,00","$ 61.315,58",2329,https://www.catarse.me/renda_minima_catadores,,,
467,RespirAção: Ajude o Hospital Montenegro,Hospital Montenegro,Montenegro,RS,"R$ 53.503,56","$ 10.289,15",466,https://www.vakinha.com.br/vaquinha/respiracao-ajude-o-hospital-montenegro,,,
468,Respirador para FUNDAHC - UFG em Goiânia,Laís Rassi,Goiânia,GO,"R$ 22.276,00","$ 4.283,85",92,https://www.catarse.me/respirador_para_fundahc_ufg_em_goiania_3f55?ref=ctrse_explore_projects_we_love,,,
469,Respirador para o Pronto Socorro de Guaranésia,Guaranésia,Guarnésia,MG,"R$ 18.135,17","$ 3.487,53",133,https://www.vakinha.com.br/vaquinha/respirador-para-o-pronto-socorro-de-guaranesia,,,
470,Respiradores STA Casa NH,Santa Casa de Novo Horizonte,Novo Horizonte,SP,"R$ 61.530,00","$ 11.832,69",67,https://www.vakinha.com.br/vaquinha/respiradores-nh,,,
471,Salvador contra o Coronavírus - Ajude os Catadores,Tarja Verde,Salvador,BA,"R$ 38.770,00","$ 7.455,77",335,https://www.catarse.me/leve_comida_para_quem_precisa_arrecadacao_de_cestas_basicas_para_catadores_em_salvador_6da7?ref=ctrse_explore_projects_we_love,,,
472,Santa Casa de Misericórdia de Piedade -SP,Santa Casa de Misericórdia de Piedade,Piedade,SP,"R$ 18.911,94","$ 3.636,91",120,https://www.vakinha.com.br/vaquinha/santa-casa-de-misericordia-de-piedade-colabore,,,
473,Santa Lúcia | Vaquinha Solidária,Santa Lúcia,Cabaceiras do Paraguaçu,BA,"R$ 30.090,00","$ 5.786,54",162,https://www.kickante.com.br/campanhas/santa-lucia-vaquinha-solidaria,,,
474,Saúde Mental,SPDM,São Paulo,SP,"R$ 16.936,00","$ 3.256,92",79,https://givebehindthemask.com/pelasaudemental,,,
475,Serão na Roça - Quando a primavera chegar,Nossa Maloca Sítio Cultural,Chapecó,SC,"R$ 16.805,00","$ 3.231,73",326,https://www.kickante.com.br/campanhas/serao-na-roca-quando-primavera-chegar,,,
476,Serrão Sem Corona,Serrão Sem Corona,Belo Horizonte,MG,"R$ 43.160,50","$ 8.300,10",300,https://evoe.cc/serraosemcorona,,,
477,Socorro na quarentena da Caritas Santa Suzana!,Caritas Santa Suzana,Santa Suzana,SP,"R$ 11.985,00","$ 2.304,81",89,https://www.kickante.com.br/campanhas/fundos-caritas-santa-suzana,,,
478,Social Solidário,Hospital de Amor e HSP,São Paulo,SP,"R$ 241.300,00","$ 46.403,85",0,http://www.socialsolidario.com.br/,,,
479,Solidariedade em tempos de Covid-19 - CAp-UERJ,Patrícia Nunes da Silva,Rio de Janeiro,RJ,"R$ 22.555,00","$ 4.337,50",159,https://www.kickante.com.br/campanhas/sementes-solidariedade-comunidade-cap-uerj-0,,,
480,SOS 3D Covid 19 contra o corona!,SOS 3D Covid 19,Rio de Janeiro,RJ,"R$ 16.233,08","$ 3.121,75",140,https://www.vakinha.com.br/vaquinha/sos-3d-covid-19-contra-o-corona,,,
481,SOS COMUNIDADES DA ZONA PORTUÁRIA - PARTE II,Favelas da Zona Portuária,Rio de Janeiro,RJ,"R$ 27.703,00","$ 5.327,50",157,https://www.vakinha.com.br/vaquinha/sos-zona-portuaria-parte-2,,,
482,SOS Manicures,Rita Oliveira Cardoso,São Paulo,SP,"R$ 34.660,48","$ 6.665,48",250,https://www.vakinha.com.br/vaquinha/sos-manicures-emilia-borges-itaim,,,
483,SUPERA-AÇÃO | COVID-19,Supera Parque + Startups,Ribeirão Preto,SP,"R$ 147.020,00","$ 28.273,08",646,https://www.catarse.me/supera_acao_covid_19_e4c6?ref=ctrse_explore_projects_we_love,,,
484,Todos Juntos Com A Casa Maria Helena,Casa Maria Helena,São Paulo,SP,"R$ 20.935,00","$ 4.025,96",48,https://www.kickante.com.br/campanhas/todos-juntos-com-casa-maria-helena,,,
485,Todas Pelo Maranhão,Instituto do Bem,Açailândia,MA,"R$ 49.760,00","$ 9.569,23",200,https://www.kickante.com.br/campanhas/todas-pelo-maranhao,,,
486,TRT1 SOLIDÁRIO - TERCEIRIZADOS,,Rio de Janeiro,RJ,"R$ 31.378,01","$ 6.034,23",340,https://www.vakinha.com.br/vaquinha/trt1-solidario-terceirizados,,,
487,Unidos por Penápolis!,Santa Casa de Misericórdia de Penápolis / AHBB,Penápolis,SP,"R$ 26.526,82","$ 5.101,31",246,https://www.vakinha.com.br/vaquinha/unidos-por-penapolis,,,
488,Vakinha destinada a comunidades do RJ,Naza Amarga,Rio de Janeiro,RJ,"R$ 44.700,54","$ 8.596,26",893,https://www.vakinha.com.br/vaquinha/vakinha-destinada-a-comunidades-do-rj,,,
489,Vamos ajudar quem mais precisa? #JuntosPelosIdosos,Pedrão,Florianópolis,SC,"R$ 19.993,21","$ 3.844,85",200,https://www.vakinha.com.br/vaquinha/vamos-ajudar-quem-mais-precisa-comidaparaosidosos,,,
490,VAQUINHA EMERGENCIAL COVID-19/ HOSPITAL DE PANAMBI,EQUIPE TSUNAMI 4x4,Panambi,RS,"R$ 26.153,00","$ 5.029,42",188,https://www.vakinha.com.br/vaquinha/vaquinha-emergencial-covidd-19-hospital-de-panambi,,,
491,Vaquinha para reformar casa de técnico de enfermagem que dormia em terraço para não contaminar a mãe,Joseildo,Campina Grande,PB,"R$ 45.865,00","$ 8.820,19",1011,https://voaa.me/enfermeiro-aluguel,,,
492,Vem pra Guerra HC,HC da USP,São Paulo,SP,"R$ 3.134.197,00","$ 602.730,19",11.500,https://www.charidy.com/vempraguerra,,,
493,Viver Fraternidade,Fraternidade sem Fronteiras,Campo Grande,MS,"R$ 433.571,72","$ 83.379,18",0,https://fraternidadesemfronteiras.colabore.org/viverfraternidadebr/single_step,,,
494,Viver Fraternidade 2,Fraternidade sem Fronteiras,Campo Grande,MS,"R$ 235.130,00","$ 45.217,31",0,https://fraternidadesemfronteiras.colabore.org/viverfraternidadeaf/single_step,,,
495,VOA Juquehy & Região - Vibre Ondas De Amor,Juquehy,Bertioga,SP,"R$ 28.464,00","$ 5.473,85",141,https://doacaolegal.com.br/c/voa-juquehy,,,
496,XôCorona,CUFA,São Paulo,SP,"R$ 68.517,00","$ 13.176,35",803,https://benfeitoria.com/xocorona,,,
,,Total,,,R$ 50.101.893,R$ 9.640.731,99.870,,,`,
,,,,,,,,,,,
,,Campanhas,,,R$ 466.846.529,R$ 89.783.930,,,,,
,,,,,,,,,,,
,,Doadores,,,448.524,,,,,,
